tconst,Title,Season,Episode,imgCount,averageRating,numVotes,startYear,Media,Device
tt7203552,The Morning Show,3.0,8.0,10,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,7.0,18,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,7.0,4,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,6.0,5,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,6.0,1,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,6.0,7,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,6.0,3,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,6.0,2,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,5.0,143,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,5.0,1,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,4.0,36,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,4.0,2,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,3.0,13,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,3.0,6,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,3.0,4,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,2.0,5,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,1.0,46,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,2.0,10.0,6,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,2.0,9.0,1,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,2.0,8.0,1,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,2.0,7.0,1,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,2.0,6.0,1,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,2.0,5.0,1,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,2.0,4.0,1,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,2.0,3.0,1,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,2.0,2.0,3,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,2.0,1.0,1,8.2,118704,2019,Show,MacBook
tt11761194,Power Book IV: Force,2.0,4.0,8,8.1,7985,2022,Show,MacBook
tt4270492,Billions,7.0,12.0,16,8.3,103985,2016,Show,MacBook
tt4270492,Billions,7.0,11.0,6,8.3,103985,2016,Show,MacBook
tt4270492,Billions,7.0,10.0,13,8.3,103985,2016,Show,MacBook
tt4270492,Billions,7.0,10.0,3,8.3,103985,2016,Show,MacBook
tt4270492,Billions,7.0,7.0,50,8.3,103985,2016,Show,MacBook
tt4270492,Billions,7.0,5.0,11,8.3,103985,2016,Show,MacBook
tt4270492,Billions,7.0,4.0,20,8.3,103985,2016,Show,MacBook
tt4270492,Billions,7.0,3.0,6,8.3,103985,2016,Show,MacBook
tt4270492,Billions,7.0,2.0,17,8.3,103985,2016,Show,MacBook
tt4270492,Billions,7.0,1.0,1,8.3,103985,2016,Show,MacBook
tt4270492,Billions,6.0,11.0,2,8.3,103985,2016,Show,MacBook
tt4270492,Billions,6.0,11.0,1,8.3,103985,2016,Show,MacBook
tt4270492,Billions,6.0,8.0,3,8.3,103985,2016,Show,MacBook
tt4270492,Billions,6.0,5.0,1,8.3,103985,2016,Show,MacBook
tt4270492,Billions,6.0,4.0,1,8.3,103985,2016,Show,MacBook
tt4270492,Billions,6.0,3.0,6,8.3,103985,2016,Show,MacBook
tt4270492,Billions,6.0,3.0,1,8.3,103985,2016,Show,MacBook
tt4270492,Billions,6.0,2.0,1,8.3,103985,2016,Show,MacBook
tt4270492,Billions,5.0,12.0,2,8.3,103985,2016,Show,MacBook
tt4270492,Billions,5.0,11.0,1,8.3,103985,2016,Show,MacBook
tt4270492,Billions,5.0,10.0,2,8.3,103985,2016,Show,MacBook
tt4270492,Billions,5.0,10.0,1,8.3,103985,2016,Show,MacBook
tt4270492,Billions,5.0,9.0,1,8.3,103985,2016,Show,MacBook
tt4270492,Billions,5.0,8.0,1,8.3,103985,2016,Show,MacBook
tt17043230,Quantum Leap,2.0,2.0,5,6.1,9621,2022,Show,MacBook
tt17043230,Quantum Leap,2.0,1.0,4,6.1,9621,2022,Show,MacBook
tt17043230,Quantum Leap,1.0,18.0,2,6.1,9621,2022,Show,MacBook
tt17043230,Quantum Leap,1.0,18.0,1,6.1,9621,2022,Show,MacBook
tt17043230,Quantum Leap,1.0,12.0,1,6.1,9621,2022,Show,MacBook
tt17043230,Quantum Leap,1.0,6.0,1,6.1,9621,2022,Show,MacBook
tt17043230,Quantum Leap,1.0,5.0,1,6.1,9621,2022,Show,MacBook
tt17043230,Quantum Leap,1.0,2.0,1,6.1,9621,2022,Show,MacBook
tt17043230,Quantum Leap,1.0,1.0,1,6.1,9621,2022,Show,MacBook
tt12306692,American Horror Stories,3.0,1.0,9,6.2,24146,2021,Show,MacBook
tt12306692,American Horror Stories,2.0,2.0,2,6.2,24146,2021,Show,MacBook
tt12306692,American Horror Stories,1.0,5.0,1,6.2,24146,2021,Show,MacBook
tt12306692,American Horror Stories,1.0,4.0,3,6.2,24146,2021,Show,MacBook
tt9737326,Invasion,2.0,10.0,27,6.2,40150,2021,Show,MacBook
tt9737326,Invasion,2.0,9.0,17,6.2,40150,2021,Show,MacBook
tt9737326,Invasion,2.0,8.0,7,6.2,40150,2021,Show,MacBook
tt9737326,Invasion,2.0,6.0,9,6.2,40150,2021,Show,MacBook
tt9737326,Invasion,2.0,3.0,10,6.2,40150,2021,Show,MacBook
tt9737326,Invasion,2.0,1.0,40,6.2,40150,2021,Show,MacBook
tt9737326,Invasion,1.0,10.0,1,6.2,40150,2021,Show,MacBook
tt9737326,Invasion,1.0,8.0,1,6.2,40150,2021,Show,MacBook
tt9737326,Invasion,1.0,5.0,1,6.2,40150,2021,Show,MacBook
tt9737326,Invasion,1.0,2.0,1,6.2,40150,2021,Show,MacBook
tt1844624,American Horror Story,12.0,5.0,19,8.0,335606,2011,Show,MacBook
tt1844624,American Horror Story,12.0,3.0,8,8.0,335606,2011,Show,MacBook
tt1844624,American Horror Story,10.0,3.0,1,8.0,335606,2011,Show,MacBook
tt1844624,American Horror Story,10.0,2.0,7,8.0,335606,2011,Show,MacBook
tt1844624,American Horror Story,10.0,1.0,3,8.0,335606,2011,Show,MacBook
tt16288838,The Irrational,1.0,4.0,1,7.0,1619,2023,Show,MacBook
tt16288838,The Irrational,1.0,4.0,16,7.0,1619,2023,Show,MacBook
tt16288838,The Irrational,1.0,7.0,1,7.0,1619,2023,Show,MacBook
tt16288838,The Irrational,1.0,2.0,1,7.0,1619,2023,Show,MacBook
tt16288838,The Irrational,1.0,1.0,65,7.0,1619,2023,Show,MacBook
tt15567174,The Fall of the House of Usher,1.0,7.0,14,8.1,39524,2023,Show,MacBook
tt15567174,The Fall of the House of Usher,1.0,6.0,75,8.1,39524,2023,Show,MacBook
tt15567174,The Fall of the House of Usher,1.0,5.0,64,8.1,39524,2023,Show,MacBook
tt15567174,The Fall of the House of Usher,1.0,4.0,30,8.1,39524,2023,Show,MacBook
tt15567174,The Fall of the House of Usher,1.0,3.0,15,8.1,39524,2023,Show,MacBook
tt15567174,The Fall of the House of Usher,1.0,2.0,16,8.1,39524,2023,Show,MacBook
tt15567174,The Fall of the House of Usher,1.0,1.0,11,8.1,39524,2023,Show,MacBook
tt11691774,Only Murders in the Building,3.0,9.0,15,8.1,140512,2021,Show,MacBook
tt11691774,Only Murders in the Building,3.0,9.0,88,8.1,140512,2021,Show,MacBook
tt11691774,Only Murders in the Building,3.0,7.0,9,8.1,140512,2021,Show,MacBook
tt11691774,Only Murders in the Building,3.0,3.0,25,8.1,140512,2021,Show,MacBook
tt11691774,Only Murders in the Building,3.0,2.0,4,8.1,140512,2021,Show,MacBook
tt11691774,Only Murders in the Building,2.0,9.0,2,8.1,140512,2021,Show,MacBook
tt11691774,Only Murders in the Building,1.0,4.0,2,8.1,140512,2021,Show,MacBook
tt11691774,Only Murders in the Building,1.0,2.0,3,8.1,140512,2021,Show,MacBook
tt11691774,Only Murders in the Building,1.0,1.0,2,8.1,140512,2021,Show,MacBook
tt15483276,Harlan Coben's Shelter,1.0,8.0,51,6.6,6979,2023,Show,MacBook
tt15483276,Harlan Coben's Shelter,1.0,7.0,3,6.6,6979,2023,Show,MacBook
tt15483276,Harlan Coben's Shelter,1.0,3.0,16,6.6,6979,2023,Show,MacBook
tt15483276,Harlan Coben's Shelter,1.0,2.0,12,6.6,6979,2023,Show,MacBook
tt15483276,Harlan Coben's Shelter,1.0,1.0,29,6.6,6979,2023,Show,MacBook
tt7767422,Sex Education,3.0,2.0,1,8.3,331400,2019,Show,MacBook
tt6554240,Heels,2.0,3.0,4,8.0,9077,2021,Show,MacBook
tt6554240,Heels,1.0,7.0,1,8.0,9077,2021,Show,MacBook
tt6554240,Heels,1.0,6.0,1,8.0,9077,2021,Show,MacBook
tt6554240,Heels,1.0,2.0,1,8.0,9077,2021,Show,MacBook
tt6554240,Heels,1.0,1.0,1,8.0,9077,2021,Show,MacBook
tt6294706,The Chi,6.0,6.0,21,7.6,7486,2018,Show,MacBook
tt6294706,The Chi,6.0,5.0,14,7.6,7486,2018,Show,MacBook
tt6294706,The Chi,6.0,3.0,1,7.6,7486,2018,Show,MacBook
tt6294706,The Chi,6.0,2.0,16,7.6,7486,2018,Show,MacBook
tt6294706,The Chi,5.0,9.0,1,7.6,7486,2018,Show,MacBook
tt6294706,The Chi,5.0,4.0,1,7.6,7486,2018,Show,MacBook
tt6294706,The Chi,5.0,2.0,1,7.6,7486,2018,Show,MacBook
tt6294706,The Chi,4.0,10.0,1,7.6,7486,2018,Show,MacBook
tt6294706,The Chi,4.0,4.0,1,7.6,7486,2018,Show,MacBook
tt12614214,The Afterparty,2.0,9.0,2,7.3,19374,2022,Show,MacBook
tt12614214,The Afterparty,2.0,6.0,2,7.3,19374,2022,Show,MacBook
tt12614214,The Afterparty,1.0,2.0,1,7.3,19374,2022,Show,MacBook
tt13819960,And Just Like That...,2.0,11.0,8,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,2.0,11.0,1,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,2.0,10.0,63,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,2.0,9.0,3,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,2.0,8.0,1,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,2.0,7.0,2,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,2.0,6.0,10,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,2.0,6.0,1,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,2.0,5.0,1,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,2.0,3.0,1,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,2.0,2.0,1,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,2.0,1.0,1,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,1.0,10.0,2,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,1.0,7.0,5,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,1.0,5.0,1,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,1.0,5.0,2,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,1.0,3.0,1,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,1.0,2.0,1,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,1.0,2.0,2,5.7,36840,2021,Show,MacBook
tt13819960,And Just Like That...,1.0,1.0,2,5.7,36840,2021,Show,MacBook
tt10945036,The Upshaws,3.0,2.0,1,7.0,3544,2021,Show,MacBook
tt10945036,The Upshaws,2.0,8.0,2,7.0,3544,2021,Show,MacBook
tt10945036,The Upshaws,2.0,3.0,1,7.0,3544,2021,Show,MacBook
tt10945036,The Upshaws,2.0,2.0,1,7.0,3544,2021,Show,MacBook
tt10945036,The Upshaws,2.0,1.0,2,7.0,3544,2021,Show,MacBook
tt10945036,The Upshaws,1.0,6.0,2,7.0,3544,2021,Show,MacBook
tt7018644,Grown-ish,5.0,8.0,1,6.5,6417,2018,Show,MacBook
tt8005626,Swagger,2.0,8.0,1,7.4,3379,2021,Show,MacBook
tt8005626,Swagger,2.0,6.0,2,7.4,3379,2021,Show,MacBook
tt8005626,Swagger,2.0,4.0,4,7.4,3379,2021,Show,MacBook
tt8005626,Swagger,2.0,2.0,6,7.4,3379,2021,Show,MacBook
tt8005626,Swagger,2.0,1.0,4,7.4,3379,2021,Show,MacBook
tt8005626,Swagger,1.0,10.0,2,7.4,3379,2021,Show,MacBook
tt14016500,The Summer I Turned Pretty,2.0,6.0,5,7.3,36443,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,2.0,10.0,1,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,2.0,9.0,9,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,2.0,8.0,8,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,2.0,7.0,13,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,2.0,6.0,7,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,2.0,5.0,7,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,2.0,4.0,8,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,2.0,3.0,2,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,2.0,3.0,4,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,2.0,2.0,1,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,2.0,1.0,2,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,2.0,1.0,1,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,1.0,8.0,3,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,1.0,7.0,1,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,1.0,3.0,1,7.7,59701,2022,Show,MacBook
tt13833978,The Lincoln Lawyer,1.0,2.0,1,7.7,59701,2022,Show,MacBook
tt8634332,The Righteous Gemstones,3.0,7.0,2,8.1,44633,2019,Show,MacBook
tt8634332,The Righteous Gemstones,2.0,7.0,1,8.1,44633,2019,Show,MacBook
tt8634332,The Righteous Gemstones,2.0,4.0,1,8.1,44633,2019,Show,MacBook
tt8634332,The Righteous Gemstones,2.0,1.0,2,8.1,44633,2019,Show,MacBook
tt14271652,Joe Pickett,2.0,4.0,2,7.7,8780,2021,Show,MacBook
tt15303234,Full Circle,1.0,4.0,2,6.4,5828,2023,Show,MacBook
tt15303234,Full Circle,1.0,1.0,2,6.4,5828,2023,Show,MacBook
tt15303234,Full Circle,1.0,1.0,1,6.4,5828,2023,Show,MacBook
tt9077540,Sweet Magnolias,3.0,9.0,2,7.3,23558,2020,Show,MacBook
tt9077540,Sweet Magnolias,3.0,7.0,2,7.3,23558,2020,Show,MacBook
tt9077540,Sweet Magnolias,3.0,4.0,6,7.3,23558,2020,Show,MacBook
tt9077540,Sweet Magnolias,3.0,3.0,1,7.3,23558,2020,Show,MacBook
tt9077540,Sweet Magnolias,2.0,8.0,1,7.3,23558,2020,Show,MacBook
tt11737794,Run the World,2.0,7.0,1,6.4,1453,2021,Show,MacBook
tt11737794,Run the World,2.0,4.0,4,6.4,1453,2021,Show,MacBook
tt11737794,Run the World,2.0,3.0,4,6.4,1453,2021,Show,MacBook
tt11737794,Run the World,2.0,2.0,4,6.4,1453,2021,Show,MacBook
tt11737794,Run the World,2.0,1.0,2,6.4,1453,2021,Show,MacBook
tt11737794,Run the World,1.0,7.0,1,6.4,1453,2021,Show,MacBook
tt11737794,Run the World,1.0,1.0,1,6.4,1453,2021,Show,MacBook
tt2741602,The Blacklist,10.0,21.0,4,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,10.0,20.0,4,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,10.0,19.0,2,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,10.0,18.0,4,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,10.0,11.0,5,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,10.0,10.0,6,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,10.0,9.0,2,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,10.0,8.0,3,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,10.0,7.0,2,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,10.0,16.0,2,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,10.0,5.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,10.0,4.0,4,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,10.0,2.0,4,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,21.0,4,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,20.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,19.0,3,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,14.0,2,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,13.0,3,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,12.0,3,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,11.0,3,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,9.0,3,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,8.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,6.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,5.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,4.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,3.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,2.0,2,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,9.0,1.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,8.0,17.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,8.0,16.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,8.0,15.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,8.0,13.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,8.0,9.0,4,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,8.0,8.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,8.0,7.0,2,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,8.0,7.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,8.0,5.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,8.0,4.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,8.0,2.0,1,8.0,272593,2013,Show,MacBook
tt2741602,The Blacklist,8.0,1.0,1,8.0,272593,2013,Show,MacBook
tt26930351,Judge Me Not,1.0,7.0,4,7.3,42,2023,Show,MacBook
tt26930351,Judge Me Not,1.0,6.0,2,7.3,42,2023,Show,MacBook
tt26930351,Judge Me Not,1.0,5.0,3,7.3,42,2023,Show,MacBook
tt13366604,Platonic,1.0,10.0,2,7.2,15397,2023,Show,MacBook
tt13366604,Platonic,1.0,9.0,4,7.2,15397,2023,Show,MacBook
tt13366604,Platonic,1.0,9.0,1,7.2,15397,2023,Show,MacBook
tt13366604,Platonic,1.0,9.0,2,7.2,15397,2023,Show,MacBook
tt13366604,Platonic,1.0,8.0,1,7.2,15397,2023,Show,MacBook
tt13366604,Platonic,1.0,8.0,5,7.2,15397,2023,Show,MacBook
tt13366604,Platonic,1.0,7.0,4,7.2,15397,2023,Show,MacBook
tt13366604,Platonic,1.0,6.0,2,7.2,15397,2023,Show,MacBook
tt13366604,Platonic,1.0,5.0,2,7.2,15397,2023,Show,MacBook
tt13366604,Platonic,1.0,4.0,2,7.2,15397,2023,Show,MacBook
tt13366604,Platonic,1.0,3.0,4,7.2,15397,2023,Show,MacBook
tt13366604,Platonic,1.0,2.0,1,7.2,15397,2023,Show,MacBook
tt14500082,How I Met Your Father,2.0,19.0,2,5.7,24876,2022,Show,MacBook
tt14500082,How I Met Your Father,2.0,17.0,2,5.7,24876,2022,Show,MacBook
tt14500082,How I Met Your Father,2.0,15.0,1,5.7,24876,2022,Show,MacBook
tt14500082,How I Met Your Father,2.0,14.0,2,5.7,24876,2022,Show,MacBook
tt14500082,How I Met Your Father,2.0,8.0,3,5.7,24876,2022,Show,MacBook
tt14500082,How I Met Your Father,2.0,6.0,1,5.7,24876,2022,Show,MacBook
tt14500082,How I Met Your Father,2.0,4.0,1,5.7,24876,2022,Show,MacBook
tt14500082,How I Met Your Father,2.0,3.0,1,5.7,24876,2022,Show,MacBook
tt14500082,How I Met Your Father,2.0,2.0,1,5.7,24876,2022,Show,MacBook
tt14500082,How I Met Your Father,2.0,1.0,1,5.7,24876,2022,Show,MacBook
tt14500082,How I Met Your Father,1.0,9.0,1,5.7,24876,2022,Show,MacBook
tt14500082,How I Met Your Father,1.0,7.0,1,5.7,24876,2022,Show,MacBook
tt14500082,How I Met Your Father,1.0,3.0,1,5.7,24876,2022,Show,MacBook
tt9174630,The Horror of Dolores Roach,1.0,1.0,1,7.1,4877,2023,Show,MacBook
tt14954666,The Idol,1.0,3.0,6,5.7,92984,2023,Show,MacBook
tt14954666,The Idol,1.0,2.0,1,5.7,92984,2023,Show,MacBook
tt8310612,The Other Two,3.0,10.0,3,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,3.0,9.0,5,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,3.0,8.0,4,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,3.0,7.0,1,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,3.0,6.0,3,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,3.0,6.0,1,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,3.0,5.0,1,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,3.0,4.0,4,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,3.0,3.0,8,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,3.0,3.0,6,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,3.0,2.0,7,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,3.0,1.0,1,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,2.0,8.0,1,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,2.0,6.0,1,7.9,10042,2019,Show,MacBook
tt8310612,The Other Two,2.0,3.0,5,7.9,10042,2019,Show,MacBook
tt19503218,Glamorous,1.0,10.0,3,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,7.0,5,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,7.0,1,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,7.0,3,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,6.0,4,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,6.0,1,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,6.0,3,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,5.0,1,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,5.0,3,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,4.0,3,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,4.0,1,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,3.0,1,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,3.0,7,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,2.0,3,6.0,6110,2023,Show,MacBook
tt19503218,Glamorous,1.0,1.0,4,6.0,6110,2023,Show,MacBook
tt14452776,The Bear,1.0,2.0,1,8.6,161647,2022,Show,MacBook
tt13142324,High Desert,1.0,7.0,1,6.2,3373,2023,Show,MacBook
tt13142324,High Desert,1.0,6.0,4,6.2,3373,2023,Show,MacBook
tt13142324,High Desert,1.0,4.0,9,6.2,3373,2023,Show,MacBook
tt13142324,High Desert,1.0,4.0,3,6.2,3373,2023,Show,MacBook
tt13142324,High Desert,1.0,3.0,4,6.2,3373,2023,Show,MacBook
tt13142324,High Desert,1.0,2.0,4,6.2,3373,2023,Show,MacBook
tt13142324,High Desert,1.0,2.0,19,6.2,3373,2023,Show,MacBook
tt2085059,Black Mirror,6.0,2.0,1,8.7,615981,2011,Show,MacBook
tt8421350,Manifest,4.0,14.0,2,7.1,86939,2018,Show,MacBook
tt8421350,Manifest,4.0,9.0,1,7.1,86939,2018,Show,MacBook
tt8421350,Manifest,4.0,5.0,2,7.1,86939,2018,Show,MacBook
tt8421350,Manifest,4.0,2.0,1,7.1,86939,2018,Show,MacBook
tt8421350,Manifest,3.0,13.0,1,7.1,86939,2018,Show,MacBook
tt8421350,Manifest,3.0,11.0,1,7.1,86939,2018,Show,MacBook
tt8531222,Dave,3.0,10.0,1,8.3,24295,2020,Show,MacBook
tt8531222,Dave,3.0,9.0,2,8.3,24295,2020,Show,MacBook
tt8531222,Dave,3.0,8.0,5,8.3,24295,2020,Show,MacBook
tt8531222,Dave,3.0,7.0,1,8.3,24295,2020,Show,MacBook
tt8531222,Dave,3.0,6.0,1,8.3,24295,2020,Show,MacBook
tt8531222,Dave,3.0,5.0,2,8.3,24295,2020,Show,MacBook
tt8531222,Dave,3.0,1.0,1,8.3,24295,2020,Show,MacBook
tt8531222,Dave,2.0,8.0,1,8.3,24295,2020,Show,MacBook
tt8531222,Dave,2.0,7.0,4,8.3,24295,2020,Show,MacBook
tt8531222,Dave,2.0,3.0,1,8.3,24295,2020,Show,MacBook
tt8531222,Dave,2.0,1.0,1,8.3,24295,2020,Show,MacBook
tt8494614,Awkwafina Is Nora from Queens,3.0,6.0,6,7.5,6343,2020,Show,MacBook
tt8494614,Awkwafina Is Nora from Queens,3.0,6.0,2,7.5,6343,2020,Show,MacBook
tt8494614,Awkwafina Is Nora from Queens,2.0,1.0,1,7.5,6343,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,12.0,2,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,12.0,3,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,12.0,1,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,11.0,5,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,10.0,6,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,10.0,1,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,9.0,6,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,8.0,1,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,8.0,7,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,7.0,1,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,7.0,5,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,5.0,1,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,5.0,2,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,5.0,2,8.8,314504,2020,Show,MacBook
tt10986410,Ted Lasso,3.0,4.0,1,8.8,314504,2020,Show,MacBook
